,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Color,Airbags,Turbo,Mileage_BIN,left wheel,right wheel
17662,5645,0.0,volkswagen,polo,1998,hatchback,0,petrol,1.4,194000.0,4.0,manual,Front,blue,2,0,5.0,1,0
17663,29479,1058.0,toyota,highlander,2012,jeep,1,hybrid,3.41,205250.0,6.0,automatic,4x4,silver,12,0,5.0,1,0
17664,3763,259.0,chevrolet,volt,2014,hatchback,1,hybrid,1.4,138491.0,4.0,automatic,Front,black,0,0,4.0,1,0
17665,6429,1055.0,ford,explorer,2013,jeep,1,petrol,3.41,0.0,6.0,automatic,Front,purple,12,0,0.0,1,0
17666,57990,1079.0,hyundai,sonata,2018,sedan,1,petrol,2.0,13715.0,4.0,automatic,Front,blue,4,0,0.0,1,0
17667,34497,0.0,lexus,gx 470,2004,jeep,1,lpg,3.41,170000.0,8.0,automatic,4x4,black,8,0,4.0,1,0
17668,3136,781.0,toyota,camry,2012,sedan,1,hybrid,2.5,159379.0,4.0,automatic,Front,white,12,0,4.0,1,0
17669,21953,0.0,bmw,x5,2005,jeep,1,diesel,3.0,248000.0,6.0,tiptronic,4x4,black,6,0,7.0,1,0
17670,16308,0.0,volkswagen,cc,2010,sedan,1,petrol,2.0,174000.0,4.0,tiptronic,Front,black,12,0,5.0,1,0
17671,11604,1017.0,hyundai,sonata,2017,sedan,1,lpg,2.0,324605.0,4.0,automatic,Front,orange,4,0,9.0,1,0
17672,12240,531.0,hyundai,accent,2012,sedan,1,diesel,1.6,98624.0,4.0,automatic,Front,silver,4,0,2.0,1,0
17673,10036,639.0,hyundai,sonata,2014,sedan,1,lpg,2.0,343306.2,4.0,automatic,Front,silver,4,0,9.0,1,0
17674,14069,503.0,toyota,aqua,2012,hatchback,1,petrol,1.5,113971.0,4.0,automatic,Front,blue,4,0,3.0,1,0
17675,5802,1053.0,ford,explorer,2014,jeep,1,petrol,3.41,148454.0,6.0,automatic,Front,black,12,0,4.0,1,0
17676,3763,0.0,mercedes-benz,270,1988,microbus,0,diesel,2.4,13758.0,4.0,manual,Rear,yellow,0,0,0.0,1,0
17677,12544,0.0,mercedes-benz,e 200,2000,sedan,1,lpg,2.0,192125.0,4.0,tiptronic,Rear,silver,6,0,5.0,1,0
17678,7809,891.0,hyundai,sonata,2016,sedan,1,lpg,2.0,343306.2,4.0,automatic,Front,orange,4,0,9.0,1,0
17679,941,1053.0,mercedes-benz,e 350,2014,sedan,1,diesel,3.41,184467.0,6.0,automatic,Rear,white,12,0,5.0,1,0
17680,13764,418.0,nissan,march,2014,hatchback,1,petrol,1.2,50000.0,4.0,automatic,Front,black,4,0,1.0,1,0
17681,50178,456.0,toyota,rav 4,2015,jeep,0,hybrid,2.5,107200.0,4.0,automatic,4x4,white,10,0,3.0,1,0
17682,9408,0.0,toyota,vitz,2005,sedan,0,petrol,1.0,137000.0,4.0,automatic,Front,black,4,0,3.0,0,1
17683,13172,0.0,toyota,camry,2007,sedan,0,hybrid,2.4,102000.0,6.0,tiptronic,Front,silver,9,0,2.0,1,0
17684,15681,1347.0,hyundai,h1,2008,minivan,1,diesel,2.5,71545.0,4.0,automatic,Front,blue,4,0,2.0,1,0
17685,1019,1537.0,toyota,highlander,2009,jeep,1,hybrid,3.3,318358.0,6.0,automatic,4x4,black,12,0,9.0,1,0
17686,19444,0.0,lexus,rx 400,2007,jeep,1,hybrid,3.3,273600.0,6.0,tiptronic,Front,silver,10,0,7.0,1,0
17687,8781,0.0,mercedes-benz,c 180,1999,sedan,0,petrol,1.8,0.0,4.0,manual,Rear,blue,4,0,0.0,1,0
17688,27000,0.0,mercedes-benz,viano,2007,minivan,1,diesel,2.2,260000.0,4.0,manual,Rear,yellow,4,0,7.0,1,0
17689,12500,0.0,mercedes-benz,e 320,1999,sedan,0,diesel,3.2,0.0,6.0,automatic,Rear,silver,0,0,0.0,1,0
17690,6586,1685.0,mercedes-benz,c 200,1998,universal,1,cng,2.0,111111.0,4.0,manual,Rear,blue,4,0,3.0,1,0
17691,23994,629.0,chevrolet,orlando,2015,jeep,1,diesel,1.6,135039.0,4.0,automatic,Front,grey,4,0,3.0,1,0
17692,17562,521.0,chevrolet,volt,2011,sedan,1,plug-in hybrid,1.4,114000.0,4.0,automatic,Front,red,8,0,3.0,1,0
17693,21953,765.0,hyundai,elantra,2015,sedan,0,petrol,2.0,150000.0,4.0,tiptronic,Front,blue,8,0,4.0,1,0
17694,18817,1018.0,bmw,328,2011,sedan,1,petrol,3.0,78000.0,6.0,tiptronic,Front,white,10,0,2.0,1,0
17695,18817,0.0,mercedes-benz,ml 350,2005,jeep,1,petrol,3.41,256000.0,6.0,tiptronic,4x4,golden,8,0,7.0,1,0
17696,16621,0.0,hyundai,veloster,2012,hatchback,1,petrol,1.6,105000.0,4.0,tiptronic,Front,grey,8,0,3.0,1,0
17697,2666,1018.0,mercedes-benz,ml 350,2011,jeep,1,diesel,3.0,0.0,6.0,automatic,4x4,black,12,0,0.0,1,0
17698,9879,1018.0,mercedes-benz,e 350,2011,sedan,1,diesel,3.0,273186.0,6.0,automatic,Rear,white,12,0,7.0,1,0
17699,314,1017.0,mercedes-benz,e 300,2017,sedan,1,petrol,2.0,26802.0,4.0,automatic,Rear,black,12,0,0.0,1,0
17700,32929,0.0,mercedes-benz,ml 350,2009,jeep,1,petrol,3.41,169600.0,8.0,automatic,4x4,white,8,0,4.0,1,0
17701,34497,0.0,nissan,quest,2013,minivan,1,cng,3.41,45000.0,6.0,automatic,Front,white,12,0,1.0,1,0
17702,10349,0.0,audi,a4,2007,sedan,1,petrol,2.4,150000.0,6.0,manual,4x4,grey,4,0,4.0,1,0
17703,15053,781.0,chevrolet,cruze,2018,sedan,0,petrol,1.4,0.0,4.0,automatic,Front,black,0,0,0.0,1,0
17704,392,1079.0,toyota,chr,2018,jeep,1,petrol,2.0,22816.0,4.0,automatic,Front,grey,12,0,0.0,1,0
17705,5959,0.0,volkswagen,passat,1999,sedan,1,cng,1.8,251000.0,4.0,manual,Front,black,4,0,7.0,1,0
17706,1882,1053.0,mercedes-benz,e 350,2014,sedan,1,diesel,3.41,146395.0,6.0,automatic,Rear,grey,12,0,4.0,1,0
17707,14906,765.0,hyundai,sonata,2015,sedan,1,lpg,2.0,34569.0,4.0,automatic,Front,black,4,0,1.0,1,0
17708,27654,707.0,hyundai,tucson,2011,jeep,1,diesel,2.0,91033.0,4.0,automatic,Front,silver,4,0,2.0,1,0
17709,470,1750.0,toyota,highlander,2008,jeep,1,hybrid,3.3,182024.0,6.0,automatic,4x4,black,12,0,5.0,1,0
17710,3000,0.0,mitsubishi,pajero,1992,jeep,0,diesel,2.5,111111.0,4.0,automatic,4x4,green,0,0,3.0,0,1
17711,3607,530.0,nissan,juke,2013,jeep,1,petrol,1.6,129128.0,4.0,automatic,4x4,white,0,0,3.0,1,0
17712,28852,0.0,toyota,highlander,2008,jeep,0,hybrid,3.3,249600.0,6.0,variator,4x4,silver,12,0,7.0,1,0
17713,14426,0.0,bmw,530,2002,sedan,0,petrol,3.0,98000.0,6.0,tiptronic,Rear,black,10,0,2.0,1,0
17714,11917,0.0,volkswagen,t5,2008,minivan,0,diesel,2.5,150000.0,5.0,manual,4x4,silver,0,0,4.0,1,0
17715,17405,765.0,volkswagen,tiguan se,2015,jeep,0,petrol,2.0,108187.0,4.0,automatic,4x4,white,8,0,3.0,1,0
17716,5488,0.0,bmw,320,1994,coupe,1,petrol,2.0,1000.0,6.0,manual,Rear,blue,6,0,0.0,1,0
17717,16308,707.0,ssangyong,korando,2011,jeep,1,diesel,2.0,248871.0,4.0,automatic,Front,white,4,0,7.0,1,0
17718,1411,1172.0,lexus,rx 350,2011,jeep,1,petrol,3.41,124003.0,6.0,automatic,4x4,red,12,0,3.0,1,0
17719,15825,836.0,hyundai,genesis,2010,coupe,1,petrol,2.0,81384.0,4.0,automatic,Front,white,4,0,2.0,1,0
17720,19130,900.0,hyundai,sonata,2015,sedan,0,petrol,2.4,142400.0,4.0,tiptronic,Front,black,8,0,4.0,1,0
17721,2352,0.0,opel,omega,1995,sedan,0,cng,2.0,234567.0,4.0,manual,Rear,golden,2,0,6.0,1,0
17722,16621,638.0,kia,optima,2014,sedan,1,petrol,2.0,38497.0,4.0,automatic,Front,white,4,0,1.0,1,0
17723,5331,0.0,bmw,318,2004,sedan,0,petrol,1.9,128202.0,4.0,tiptronic,Rear,black,4,0,3.0,0,1
17724,14426,528.0,hyundai,elantra,2014,sedan,0,petrol,1.6,92800.0,4.0,tiptronic,Front,grey,8,0,2.0,1,0
17725,11604,988.0,toyota,prius,2007,hatchback,0,hybrid,1.5,167000.0,4.0,variator,Front,golden,12,0,4.0,1,0
17726,9252,765.0,hyundai,sonata,2015,sedan,1,lpg,2.0,343306.2,4.0,automatic,Front,orange,4,0,9.0,1,0
17727,39829,1811.0,lexus,gx 460,2010,jeep,1,petrol,3.41,155821.0,8.0,automatic,4x4,black,0,0,4.0,1,0
17728,34572,765.0,hyundai,tucson,2015,jeep,1,diesel,2.0,146948.0,4.0,automatic,Front,white,4,0,4.0,1,0
17729,15053,0.0,mercedes-benz,320,2003,sedan,1,lpg,3.2,340000.0,6.0,automatic,Rear,black,10,0,9.0,1,0
17730,12544,843.0,toyota,prius,2008,sedan,1,hybrid,1.5,207005.0,4.0,automatic,Front,blue,8,0,6.0,1,0
17731,10976,0.0,mercedes-benz,clk 320,2004,coupe,1,petrol,3.2,208000.0,6.0,automatic,Rear,black,6,0,6.0,1,0
17732,18305,781.0,hyundai,h1,2012,minivan,1,diesel,2.5,61272.0,4.0,automatic,Front,silver,4,0,1.0,1,0
17733,13570,0.0,chevrolet,niva,2010,jeep,0,petrol,1.7,71436.0,6.0,manual,4x4,brown,4,0,2.0,1,0
17734,2666,697.0,volkswagen,passat,2015,sedan,1,petrol,1.8,36235.0,4.0,automatic,Front,black,12,0,1.0,1,0
17735,24775,456.0,toyota,camry se,2015,sedan,1,hybrid,2.5,141000.0,6.0,variator,Front,black,10,0,4.0,1,0
17736,16960,503.0,toyota,aqua,2012,hatchback,1,petrol,1.5,81400.0,4.0,automatic,Front,orange,4,0,2.0,1,0
17737,5018,629.0,nissan,juke,2015,jeep,1,petrol,1.6,111402.0,4.0,automatic,4x4,black,0,0,3.0,1,0
17738,3293,1058.0,hyundai,santa fe,2012,jeep,1,petrol,3.41,154782.0,6.0,automatic,4x4,grey,12,0,4.0,1,0
17739,11917,0.0,lexus,rx 300,2002,jeep,1,petrol,3.0,201000.0,6.0,automatic,4x4,silver,8,0,5.0,1,0
17740,1019,333.0,ford,fusion,2014,sedan,1,hybrid,2.0,0.0,4.0,automatic,Front,silver,0,0,0.0,1,0
17741,20698,810.0,volkswagen,jetta,2016,sedan,1,petrol,1.8,52000.0,4.0,tiptronic,Front,black,8,0,1.0,1,0
17742,10663,765.0,hyundai,sonata,2015,sedan,1,lpg,2.0,274844.0,4.0,automatic,Front,silver,4,0,8.0,1,0
17743,11290,891.0,hyundai,sonata,2016,sedan,1,lpg,2.0,253373.0,4.0,automatic,Front,silver,4,0,7.0,1,0
17744,11290,0.0,mercedes-benz,b 170,2007,sedan,1,petrol,1.7,110000.0,4.0,tiptronic,Front,silver,0,0,3.0,0,1
17745,549,640.0,ford,focus,2013,sedan,1,petrol,2.0,280326.0,4.0,automatic,Front,silver,12,0,8.0,1,0
17746,16041,586.0,chevrolet,cruze,2012,sedan,1,petrol,1.8,83721.0,4.0,automatic,Front,white,4,0,2.0,1,0
17747,8154,1095.0,dodge,caliber,2008,hatchback,0,petrol,2.0,154000.0,4.0,automatic,Front,white,4,0,4.0,1,0
17748,6272,0.0,honda,odyssey,2003,minivan,0,lpg,2.4,226000.0,4.0,tiptronic,Front,beige,4,0,6.0,0,1
17749,11604,639.0,hyundai,sonata,2014,sedan,1,lpg,2.0,343306.2,4.0,automatic,Front,silver,4,0,9.0,1,0
17750,13642,1172.0,mercedes-benz,e 350,2011,sedan,1,diesel,3.41,64496.0,6.0,automatic,4x4,blue,12,0,1.0,1,0
17751,1568,2018.0,toyota,tundra,2015,jeep,1,petrol,3.41,128000.0,8.0,automatic,4x4,white,12,0,3.0,1,0
17752,2500,0.0,toyota,ist,2003,hatchback,0,petrol,1.5,130000.0,4.0,automatic,Front,white,4,0,3.0,0,1
17753,12858,0.0,ford,transit,2001,microbus,0,diesel,2.4,210000.0,4.0,manual,Rear,white,2,0,6.0,1,0
17754,31361,0.0,toyota,prius,2015,hatchback,0,hybrid,1.8,26000.0,4.0,automatic,Front,grey,10,0,0.0,1,0
17755,12388,1399.0,mercedes-benz,e 350,2010,sedan,1,diesel,3.41,189530.0,6.0,automatic,4x4,black,12,0,5.0,1,0
17756,3058,915.0,audi,a7,2014,hatchback,1,petrol,3.0,140507.0,6.0,automatic,4x4,silver,0,0,4.0,1,0
17757,18817,585.0,toyota,prius,2013,hatchback,0,hybrid,1.8,10700.0,4.0,automatic,Front,beige,10,0,0.0,1,0
17758,784,810.0,hyundai,elantra,2016,sedan,1,petrol,1.8,43944.0,4.0,automatic,Front,blue,12,0,1.0,1,0
17759,941,862.0,volkswagen,jetta,2011,sedan,1,diesel,2.5,175389.0,5.0,automatic,Front,grey,12,0,5.0,1,0
17760,22894,1273.0,mercedes-benz,ml 350,2015,jeep,1,diesel,3.41,79080.0,6.0,automatic,4x4,grey,12,0,2.0,1,0
17761,251,607.0,toyota,camry,2019,sedan,1,hybrid,2.5,39552.0,4.0,automatic,Front,black,12,0,1.0,1,0
17762,941,834.0,toyota,venza,2013,jeep,1,petrol,2.7,177894.0,4.0,automatic,4x4,silver,12,0,5.0,1,0
17763,9722,609.0,toyota,camry,2018,sedan,1,hybrid,2.5,127515.0,4.0,automatic,Front,black,12,0,3.0,1,0
17764,24000,0.0,mercedes-benz,e 320,2003,sedan,1,lpg,3.2,19000.0,6.0,tiptronic,Rear,black,12,0,0.0,1,0
17765,30200,586.0,mercedes-benz,c 250,2012,sedan,1,petrol,1.8,136000.0,4.0,tiptronic,Rear,grey,12,0,3.0,1,0
17766,52931,971.0,hyundai,santa fe,2016,jeep,1,diesel,2.2,119768.0,4.0,automatic,Front,grey,4,0,3.0,1,0
17767,2430,934.0,chevrolet,malibu,2015,sedan,1,petrol,2.5,142714.0,4.0,automatic,Front,black,12,0,4.0,1,0
17768,34497,0.0,lexus,gx 470,2005,jeep,1,petrol,3.41,243000.0,8.0,tiptronic,4x4,white,8,0,7.0,1,0
17769,470,645.0,lexus,ct 200h,2011,hatchback,1,hybrid,1.8,32974.0,4.0,automatic,Front,silver,0,0,0.0,1,0
17770,17249,0.0,audi,a4,2010,sedan,1,petrol,2.0,167000.0,4.0,tiptronic,4x4,blue,4,0,4.0,1,0
17771,549,1053.0,mercedes-benz,e 350,2014,coupe,1,petrol,3.41,103427.0,6.0,automatic,Rear,black,12,0,3.0,1,0
17772,1568,382.0,ford,fusion,2015,sedan,1,hybrid,2.0,107166.0,4.0,automatic,Front,white,0,0,3.0,1,0
17773,31047,919.0,bmw,x5,2012,jeep,1,diesel,3.0,70994.0,6.0,automatic,4x4,black,0,0,2.0,1,0
17774,29793,1053.0,mercedes-benz,e 350,2014,sedan,1,diesel,3.41,219030.0,6.0,automatic,4x4,black,12,0,6.0,1,0
17775,10036,988.0,toyota,prius,2007,hatchback,0,hybrid,1.5,170000.0,4.0,automatic,Front,grey,8,0,4.0,1,0
17776,14113,1024.0,subaru,forester,2010,jeep,0,petrol,2.5,106000.0,4.0,tiptronic,4x4,black,6,0,3.0,1,0
17777,627,382.0,chevrolet,volt,2017,hatchback,1,hybrid,1.5,102379.0,4.0,automatic,Front,blue,12,0,2.0,1,0
17778,20385,2109.1000000000004,lexus,lx 570,2010,jeep,1,petrol,3.41,171352.0,8.0,automatic,4x4,white,12,0,4.0,1,0
17779,5500,0.0,audi,a6 evropuli,2000,sedan,1,petrol,2.4,11111.0,6.0,tiptronic,Front,black,6,0,0.0,1,0
17780,17249,585.0,hyundai,elantra,2013,sedan,0,petrol,1.8,139867.0,4.0,automatic,Front,silver,0,0,4.0,1,0
17781,5645,0.0,opel,corsa,1999,hatchback,0,petrol,1.2,230000.0,4.0,automatic,Front,black,0,0,6.0,1,0
17782,5959,0.0,uaz,patriot,1999,jeep,0,petrol,2.0,8000.0,4.0,automatic,4x4,green,0,0,0.0,1,0
17783,89379,0.0,bmw,x5,2014,jeep,1,petrol,3.0,72000.0,6.0,tiptronic,4x4,brown,12,0,2.0,1,0
17784,4234,584.0,mercedes-benz,c 250,2014,sedan,1,petrol,1.8,105909.0,4.0,automatic,Rear,white,12,0,3.0,1,0
17785,17249,441.0,kia,optima,2015,sedan,0,hybrid,2.4,0.0,4.0,automatic,Front,white,0,0,0.0,1,0
17786,15367,503.0,toyota,prius c,2012,hatchback,0,hybrid,1.5,182000.0,4.0,variator,Front,white,9,0,5.0,1,0
17787,18817,645.0,lexus,ct 200h,2011,sedan,1,hybrid,1.8,143000.0,4.0,automatic,Front,black,12,0,4.0,1,0
17788,25716,0.0,ford,escape,2010,jeep,1,hybrid,2.5,220000.0,6.0,automatic,4x4,white,8,0,6.0,1,0
17789,55678,880.0,hyundai,tucson,2018,jeep,1,petrol,1.6,19961.0,4.0,automatic,Front,silver,4,0,0.0,1,0
17790,15367,765.0,hyundai,sonata,2015,sedan,1,lpg,2.0,339603.0,4.0,automatic,Front,silver,4,0,9.0,1,0
17791,10976,0.0,bmw,328,1997,coupe,1,petrol,2.8,180000.0,6.0,manual,Rear,black,0,0,5.0,1,0
17792,4391,1058.0,toyota,camry,2012,sedan,1,petrol,3.41,0.0,6.0,automatic,Front,black,12,0,0.0,1,0
17793,6272,0.0,mercedes-benz,c 180,1997,sedan,0,cng,1.8,343306.2,4.0,manual,Rear,blue,2,0,9.0,1,0
17794,14113,0.0,hyundai,sonata,2011,sedan,0,petrol,2.4,171000.0,4.0,tiptronic,Front,blue,4,0,4.0,1,0
17795,30734,1053.0,mercedes-benz,e 350,2014,sedan,1,diesel,3.41,200179.0,6.0,automatic,4x4,black,12,0,5.0,1,0
17796,14740,1077.0,hyundai,elantra,2019,sedan,1,petrol,2.0,27368.0,4.0,automatic,Front,silver,12,0,0.0,1,0
17797,16621,753.0,kia,optima,2012,sedan,1,petrol,2.4,88000.0,4.0,tiptronic,Front,golden,12,0,2.0,1,0
17798,314,779.0,toyota,camry,2013,sedan,1,hybrid,2.5,225510.0,4.0,automatic,Front,white,12,0,6.0,1,0
17799,13172,1198.0,toyota,corolla,2005,sedan,0,petrol,1.4,227000.0,4.0,manual,Front,silver,4,0,6.0,1,0
17800,26030,749.0,honda,cr-v,2014,jeep,0,petrol,2.4,49000.0,4.0,automatic,4x4,silver,0,0,1.0,1,0
17801,220,1399.0,lexus,rx 450,2010,jeep,1,hybrid,3.41,317470.0,6.0,automatic,4x4,grey,12,0,9.0,1,0
17802,11917,475.0,fiat,500 sport,2012,hatchback,1,petrol,1.4,92800.0,4.0,tiptronic,Front,red,7,0,2.0,1,0
17803,3293,1091.0,mazda,cx-9,2016,sedan,1,petrol,2.5,154862.0,4.0,automatic,4x4,red,12,0,4.0,1,0
17804,17562,595.0,toyota,prius c yaris ia,2015,sedan,0,petrol,1.5,43000.0,4.0,automatic,Front,black,6,0,1.0,1,0
17805,11917,0.0,bmw,x5,2000,jeep,1,lpg,3.0,200000.0,6.0,tiptronic,4x4,black,12,0,5.0,1,0
17806,5959,0.0,bmw,320,2002,hatchback,0,petrol,2.0,0.0,4.0,manual,Rear,grey,4,0,0.0,1,0
17807,6586,1273.0,mercedes-benz,glk 350,2015,jeep,1,petrol,3.41,83891.0,6.0,automatic,Rear,grey,12,0,2.0,1,0
17808,7527,0.0,mercedes-benz,c 280,1997,sedan,1,petrol,2.8,219200.0,4.0,automatic,Rear,green,0,0,6.0,1,0
17809,188,1079.0,toyota,chr,2018,jeep,1,petrol,2.0,23150.0,4.0,automatic,Front,grey,12,0,0.0,1,0
17810,18817,0.0,hyundai,elantra,2014,sedan,0,petrol,1.8,24000.0,4.0,tiptronic,Front,red,12,0,0.0,1,0
17811,627,1405.0,bmw,x5,2009,sedan,1,petrol,3.0,171382.0,6.0,automatic,4x4,black,0,0,4.0,1,0
17812,13799,1249.0,toyota,camry,2017,sedan,1,petrol,2.5,63837.0,4.0,automatic,Front,grey,12,0,1.0,1,0
17813,13799,878.0,toyota,prius,2009,sedan,0,hybrid,1.8,181129.0,4.0,automatic,Front,black,12,0,5.0,1,0
17814,16778,638.0,kia,optima,2014,sedan,1,petrol,2.0,36545.0,4.0,automatic,Front,white,4,0,1.0,1,0
17815,4391,0.0,subaru,legacy,2005,sedan,0,petrol,2.0,185000.0,4.0,tiptronic,4x4,silver,8,0,5.0,0,1
17816,35438,0.0,mercedes-benz,cl550 amg,2007,coupe,1,petrol,3.41,171000.0,8.0,automatic,Rear,black,12,0,4.0,1,0
17817,16465,638.0,kia,optima,2014,sedan,1,petrol,2.0,39265.0,4.0,automatic,Front,black,4,0,1.0,1,0
17818,15367,751.0,kia,optima,2013,sedan,1,petrol,2.4,63000.0,4.0,automatic,Front,silver,8,0,1.0,1,0
17819,15524,915.0,bmw,535,2014,sedan,1,diesel,3.0,83600.0,6.0,automatic,Rear,black,12,0,2.0,1,0
17820,10976,0.0,subaru,outback 3.0,2004,universal,0,cng,3.0,133000.0,6.0,tiptronic,4x4,silver,4,0,3.0,0,1
17821,13172,0.0,mitsubishi,pajero,2004,jeep,1,lpg,3.0,211000.0,5.0,tiptronic,Front,silver,0,0,6.0,1,0
17822,8781,639.0,hyundai,sonata,2014,sedan,1,lpg,2.0,343306.2,4.0,automatic,Front,orange,4,0,9.0,1,0
17823,10349,779.0,volkswagen,passat,2013,sedan,1,petrol,2.5,155283.0,4.0,tiptronic,Front,carnelian red,12,0,4.0,1,0
17824,10635,1047.0,hyundai,elantra,2007,sedan,1,petrol,1.6,210239.0,4.0,automatic,Front,silver,4,0,6.0,1,0
17825,21953,642.0,ssangyong,korando,2012,jeep,1,diesel,2.0,112295.0,4.0,automatic,Front,white,4,0,3.0,1,0
17826,18817,0.0,mini,cooper,2011,hatchback,1,petrol,1.6,160000.0,4.0,tiptronic,Front,orange,0,0,4.0,1,0
17827,41064,694.0,hyundai,santa fe,2014,jeep,1,diesel,2.2,81000.0,4.0,automatic,Front,silver,4,0,2.0,1,0
17828,941,308.0,toyota,prius,2014,hatchback,1,hybrid,1.8,270410.0,4.0,automatic,Front,white,12,0,7.0,1,0
17829,19757,650.0,chevrolet,cruze,2016,sedan,1,petrol,1.4,65600.0,4.0,automatic,Front,black,10,0,1.0,1,0
17830,14113,751.0,hyundai,sonata,2013,sedan,1,petrol,2.4,107855.0,4.0,tiptronic,Front,black,8,0,3.0,1,0
17831,20385,0.0,kia,optima,2012,sedan,1,petrol,2.4,156800.0,4.0,tiptronic,Front,white,10,0,4.0,1,0
17832,15681,891.0,hyundai,sonata,2016,sedan,1,lpg,2.0,284189.0,4.0,automatic,Front,silver,4,0,8.0,1,0
17833,392,1017.0,mercedes-benz,e 300,2017,sedan,1,petrol,2.0,1600.0,4.0,automatic,Rear,black,12,0,0.0,1,0
17834,36065,0.0,mercedes-benz,sprinter,2006,microbus,1,diesel,2.2,300000.0,4.0,manual,Rear,white,2,0,8.0,1,0
17835,7213,1437.0,opel,combo,2004,goods wagon,0,diesel,1.7,15000.0,4.0,manual,Front,white,2,0,0.0,1,0
17836,4737,0.0,bmw,525,1998,coupe,1,petrol,3.2,11111.0,6.0,tiptronic,Rear,silver,4,0,0.0,1,0
17837,10036,0.0,bmw,330,2003,sedan,1,petrol,3.0,0.0,6.0,manual,Rear,black,6,0,0.0,1,0
17838,8467,0.0,mercedes-benz,a 170 avangard,2004,hatchback,1,diesel,1.7,165000.0,4.0,automatic,Front,grey,6,0,4.0,1,0
17839,17249,781.0,toyota,camry,2012,sedan,1,hybrid,2.5,124000.0,6.0,automatic,Front,white,9,0,3.0,1,0
17840,706,746.0,toyota,prius,2009,sedan,1,hybrid,1.5,343306.2,4.0,automatic,Front,white,12,0,9.0,1,0
17841,20385,900.0,hyundai,sonata,2015,sedan,0,petrol,2.4,102400.0,6.0,automatic,Front,black,6,0,2.0,1,0
17842,9252,765.0,hyundai,sonata,2015,sedan,1,lpg,2.0,343306.2,4.0,automatic,Front,orange,4,0,9.0,1,0
17843,2352,1018.0,audi,q7,2011,sedan,1,diesel,3.0,232554.0,6.0,automatic,4x4,silver,0,0,6.0,1,0
17844,941,1399.0,lexus,rx 350,2010,jeep,1,petrol,3.41,182618.0,6.0,automatic,4x4,white,12,0,5.0,1,0
17845,549,586.0,toyota,prius,2012,hatchback,1,hybrid,1.8,343306.2,4.0,automatic,Front,black,12,0,9.0,1,0
17846,31361,0.0,lexus,ct 200h f sport,2014,hatchback,1,hybrid,1.8,96000.0,4.0,automatic,Front,grey,6,0,2.0,1,0
17847,13488,503.0,toyota,aqua,2012,hatchback,1,petrol,1.5,85000.0,4.0,automatic,Front,white,4,0,2.0,1,0
17848,5018,431.0,hyundai,sonata,2016,sedan,1,hybrid,2.0,71218.0,4.0,automatic,Front,black,0,0,2.0,1,0
17849,470,900.0,chrysler,200,2015,sedan,1,petrol,2.4,0.0,4.0,automatic,Front,white,12,0,0.0,1,0
17850,627,934.0,mazda,1000,2015,sedan,1,petrol,2.5,113102.0,4.0,automatic,4x4,red,12,0,3.0,1,0
17851,10964,502.0,toyota,aqua,2013,hatchback,1,petrol,1.5,165900.0,4.0,automatic,Front,blue,4,0,4.0,1,0
17852,25591,528.0,hyundai,elantra,2014,sedan,1,petrol,1.6,103543.0,4.0,automatic,Front,grey,4,0,3.0,1,0
17853,40769,0.0,mercedes-benz,e 350,2011,sedan,1,diesel,3.0,106000.0,6.0,automatic,Rear,silver,10,0,3.0,1,0
17854,6272,0.0,opel,astra,1999,goods wagon,0,petrol,1.6,1650.0,4.0,manual,Front,red,4,0,0.0,1,0
17855,39201,1811.0,lexus,gx 460,2010,jeep,1,petrol,3.41,155821.0,8.0,automatic,4x4,black,0,0,4.0,1,0
17856,9408,1039.0,fiat,panda,2005,jeep,0,petrol,1.2,28000.0,4.0,manual,4x4,sky blue,6,0,0.0,1,0
17857,314,1172.0,nissan,murano,2011,jeep,1,petrol,3.41,0.0,6.0,automatic,4x4,black,12,0,0.0,1,0
17858,52034,1273.0,ford,explorer,2015,jeep,1,petrol,3.41,127923.0,4.0,automatic,Front,white,4,0,3.0,1,0
17859,41553,1079.0,hyundai,sonata,2018,sedan,1,petrol,2.0,16922.0,4.0,automatic,Front,white,4,0,0.0,1,0
17860,10976,0.0,honda,fit,2010,hatchback,0,petrol,1.3,113349.0,4.0,variator,Front,brown,4,0,3.0,0,1
17861,706,420.0,kia,niro,2019,sedan,1,hybrid,1.6,2942.0,4.0,automatic,Front,red,12,0,0.0,1,0
17862,21796,891.0,mitsubishi,outlander sport,2016,jeep,0,petrol,2.0,73542.0,4.0,automatic,Front,black,8,0,2.0,1,0
17863,11133,503.0,toyota,prius c 1.5i,2012,sedan,0,hybrid,1.5,127200.0,4.0,automatic,Front,brown,10,0,3.0,1,0
17864,8311,0.0,nissan,note,2005,hatchback,0,petrol,1.5,111111.0,4.0,variator,Front,silver,6,0,3.0,0,1
17865,5175,1053.0,mercedes-benz,glk 350,2014,jeep,1,petrol,3.41,111747.0,6.0,automatic,4x4,black,12,0,3.0,1,0
17866,6429,1405.0,bmw,x5,2009,jeep,1,diesel,3.0,262072.0,6.0,automatic,4x4,grey,0,0,7.0,1,0
17867,549,1493.0,mercedes-benz,gle 350,2016,jeep,1,petrol,3.41,91493.0,6.0,automatic,Rear,black,0,0,2.0,1,0
